nodeId,channelId,prevRank,myRank,nextRank,pid,commId
007095,2,46,45,47,117957,0x9bb79b7391685e09
007095,3,44,45,51,117957,0x9bb79b7391685e09
007095,4,44,45,46,117957,0x9bb79b7391685e09
007095,5,42,45,44,117957,0x9bb79b7391685e09
007095,6,46,45,47,117957,0x9bb79b7391685e09
007095,7,44,45,51,117957,0x9bb79b7391685e09
007083,0,31,32,33,244854,0x9bb79b7391685e09
007083,1,33,32,35,244854,0x9bb79b7391685e09
007083,2,35,32,38,244854,0x9bb79b7391685e09
007083,3,34,32,33,244854,0x9bb79b7391685e09
007083,4,31,32,33,244854,0x9bb79b7391685e09
007083,5,33,32,35,244854,0x9bb79b7391685e09
007083,6,35,32,38,244854,0x9bb79b7391685e09
007083,7,34,32,33,244854,0x9bb79b7391685e09
007040,0,3,4,5,271204,0x9bb79b7391685e09
007040,1,5,4,7,271204,0x9bb79b7391685e09
007040,2,7,4,10,271204,0x9bb79b7391685e09
007040,3,6,4,5,271204,0x9bb79b7391685e09
007040,4,3,4,5,271204,0x9bb79b7391685e09
007040,5,5,4,7,271204,0x9bb79b7391685e09
007040,6,7,4,10,271204,0x9bb79b7391685e09
007040,7,6,4,5,271204,0x9bb79b7391685e09
007040,0,4,5,6,271202,0x9bb79b7391685e09
007040,1,2,5,4,271202,0x9bb79b7391685e09
007040,2,6,5,7,271202,0x9bb79b7391685e09
007040,3,4,5,11,271202,0x9bb79b7391685e09
007040,4,4,5,6,271202,0x9bb79b7391685e09
007040,5,2,5,4,271202,0x9bb79b7391685e09
007040,6,6,5,7,271202,0x9bb79b7391685e09
007040,7,4,5,11,271202,0x9bb79b7391685e09
007114,0,57,58,59,204332,0x9bb79b7391685e09
007114,1,59,58,61,204332,0x9bb79b7391685e09
007114,2,52,58,57,204332,0x9bb79b7391685e09
007114,3,59,58,56,204332,0x9bb79b7391685e09
007114,4,57,58,59,204332,0x9bb79b7391685e09
007114,5,59,58,61,204332,0x9bb79b7391685e09
007114,6,52,58,57,204332,0x9bb79b7391685e09
007114,7,59,58,56,204332,0x9bb79b7391685e09
007040,0,5,6,7,271200,0x9bb79b7391685e09
007040,1,7,6,9,271200,0x9bb79b7391685e09
007040,2,0,6,5,271200,0x9bb79b7391685e09
007040,3,7,6,4,271200,0x9bb79b7391685e09
007040,4,5,6,7,271200,0x9bb79b7391685e09
007040,5,7,6,9,271200,0x9bb79b7391685e09
007040,6,0,6,5,271200,0x9bb79b7391685e09
007040,7,7,6,4,271200,0x9bb79b7391685e09
007097,0,50,51,52,5164,0x9bb79b7391685e09
007097,1,48,51,50,5164,0x9bb79b7391685e09
007097,2,49,51,48,5164,0x9bb79b7391685e09
007097,3,45,51,50,5164,0x9bb79b7391685e09
007097,4,50,51,52,5164,0x9bb79b7391685e09
007097,5,48,51,50,5164,0x9bb79b7391685e09
007097,6,49,51,48,5164,0x9bb79b7391685e09
007097,7,45,51,50,5164,0x9bb79b7391685e09
007040,0,6,7,8,271208,0x9bb79b7391685e09
007040,1,4,7,6,271208,0x9bb79b7391685e09
007040,2,5,7,4,271208,0x9bb79b7391685e09
007040,3,1,7,6,271208,0x9bb79b7391685e09
007040,4,6,7,8,271208,0x9bb79b7391685e09
007040,5,4,7,6,271208,0x9bb79b7391685e09
007040,6,5,7,4,271208,0x9bb79b7391685e09
007040,7,1,7,6,271208,0x9bb79b7391685e09
007112,0,52,53,54,172493,0x9bb79b7391685e09
007112,1,50,53,52,172493,0x9bb79b7391685e09
007112,2,54,53,55,172493,0x9bb79b7391685e09
007112,3,52,53,59,172493,0x9bb79b7391685e09
007112,4,52,53,54,172493,0x9bb79b7391685e09
007112,5,50,53,52,172493,0x9bb79b7391685e09
007112,6,54,53,55,172493,0x9bb79b7391685e09
007112,7,52,53,59,172493,0x9bb79b7391685e09
007041,0,8,9,10,160417,0x9bb79b7391685e09
007041,1,6,9,8,160417,0x9bb79b7391685e09
007041,2,10,9,11,160417,0x9bb79b7391685e09
007041,3,8,9,15,160417,0x9bb79b7391685e09
007041,4,8,9,10,160417,0x9bb79b7391685e09
007041,5,6,9,8,160417,0x9bb79b7391685e09
007041,6,10,9,11,160417,0x9bb79b7391685e09
007041,7,8,9,15,160417,0x9bb79b7391685e09
007056,0,21,22,23,203357,0x9bb79b7391685e09
007056,1,23,22,25,203357,0x9bb79b7391685e09
007056,2,16,22,21,203357,0x9bb79b7391685e09
007056,3,23,22,20,203357,0x9bb79b7391685e09
007056,4,21,22,23,203357,0x9bb79b7391685e09
007056,5,23,22,25,203357,0x9bb79b7391685e09
007056,6,16,22,21,203357,0x9bb79b7391685e09
007056,7,23,22,20,203357,0x9bb79b7391685e09
007089,0,35,36,37,97169,0x9bb79b7391685e09
007089,1,37,36,39,97169,0x9bb79b7391685e09
007089,2,39,36,42,97169,0x9bb79b7391685e09
007089,3,38,36,37,97169,0x9bb79b7391685e09
007089,4,35,36,37,97169,0x9bb79b7391685e09
007089,5,37,36,39,97169,0x9bb79b7391685e09
007089,6,39,36,42,97169,0x9bb79b7391685e09
